date	store_number	membership_id	membership_type
2017-01-08	261	36495	Basic
2019-01-12	161	36496	Gold
2018-02-05	494	36497	Basic
2019-02-20	408	36498	Basic
2019-03-04	195	36499	Basic
2019-01-19	458	36500	Basic
2018-02-20	230	36501	Basic
2017-01-20	289	36502	Basic
2018-02-22	395	36503	Basic
2017-02-07	77	36504	Basic
2018-01-24	423	36505	Basic
2019-02-17	496	36506	Basic
2018-01-03	162	36507	Basic
2018-03-27	355	36508	Basic
2017-02-13	24	36509	Basic
2018-01-29	126	36510	Basic
2017-03-04	382	36511	Basic
2018-01-16	82	36512	Basic
2019-03-13	490	36513	Basic
2017-01-28	467	36514	Gold
2018-03-26	13	36515	Basic
2017-01-14	246	36516	Gold
2017-02-02	185	36517	Basic
2017-03-02	438	36518	Basic
2017-01-31	310	36519	Basic
2019-01-17	406	36520	Gold
2018-03-23	275	36521	Basic
2017-03-01	163	36522	Basic
2018-02-16	414	36523	Diamond
2019-02-06	365	36524	Basic
2018-03-06	437	36525	Gold
2018-03-29	25	36526	Gold
2018-02-16	357	36527	Basic
2018-03-01	428	36528	Gold
2019-02-09	213	36529	Basic
2017-02-07	133	36530	Basic
2018-03-04	386	36531	Gold
2019-03-16	389	36532	Basic
2018-02-15	298	36533	Basic
2017-01-15	421	36534	Gold
2017-03-01	94	36535	Basic
2017-02-12	149	36536	Basic
2019-01-14	119	36537	Basic
2018-03-23	432	36538	Basic
2018-01-04	341	36539	Platinum
2018-02-13	440	36540	Platinum
2019-02-22	74	36541	Gold
2018-01-13	206	36542	Basic
2018-03-26	123	36543	Basic
2017-01-30	495	36544	Platinum
2017-03-08	240	36545	Basic
2017-02-08	324	36546	Basic
2018-03-12	433	36547	Basic
2018-01-13	118	36548	Gold
2018-01-07	254	36549	Basic
2019-03-12	188	36550	Basic
2018-01-25	208	36551	Basic
2017-01-09	79	36552	Gold
2019-01-01	168	36553	Gold
2017-01-15	148	36554	Basic
2018-01-03	64	36555	Basic
2019-01-22	222	36556	Basic
2019-03-15	171	36557	Platinum
2017-01-13	272	36558	Basic
2017-01-18	119	36559	Basic
2019-02-14	196	36560	Basic
2018-02-10	113	36561	Gold
2017-03-15	481	36562	Basic
2017-03-11	300	36563	Basic
2017-02-15	105	36564	Basic
2018-01-19	256	36565	Basic
2017-02-28	100	36566	Basic
2017-02-22	346	36567	Basic
2019-01-05	250	36568	Platinum
2017-03-03	87	36569	Gold
2019-01-09	496	36570	Basic
2018-02-27	278	36571	Basic
2017-01-16	156	36572	Basic
2017-02-03	41	36573	Basic
2019-03-17	405	36574	Basic
2017-02-12	484	36575	Basic
2018-01-19	362	36576	Basic
2018-02-25	142	36577	Basic
2019-02-28	327	36578	Diamond
2018-01-16	123	36579	Basic
2019-03-13	93	36580	Basic
2018-02-13	476	36581	Diamond
2019-03-25	359	36582	Basic
2018-03-20	241	36583	Basic
2017-02-25	118	36584	Basic
2018-02-16	339	36585	Basic
2019-03-07	469	36586	Platinum
2018-02-10	38	36587	Basic
2019-03-27	209	36588	Basic
2019-02-07	236	36589	Platinum
2018-02-12	219	36590	Basic
2017-03-08	294	36591	Basic
2019-03-20	22	36592	Basic
2019-03-30	131	36593	Basic
2018-03-21	457	36594	Basic
2019-03-24	33	36595	Basic
2018-01-14	118	36596	Basic
2019-01-03	153	36597	Basic
2019-03-01	306	36598	Basic
2019-01-01	290	36599	Basic
2017-03-01	47	36600	Gold
2018-03-29	276	36601	Basic
2019-01-30	175	36602	Basic
2017-02-25	120	36603	Basic
2017-03-24	16	36604	Basic
2019-02-22	315	36605	Basic
2019-03-17	455	36606	Basic
2018-03-16	269	36607	Basic
2017-01-27	140	36608	Gold
2019-02-07	82	36609	Basic
2017-02-18	447	36610	Basic
2019-03-26	342	36611	Gold
2019-02-14	254	36612	Basic
2018-02-11	7	36613	Gold
2019-02-24	392	36614	Basic
2018-01-09	28	36615	Basic
2018-01-02	184	36616	Basic
2017-03-20	32	36617	Basic
2017-02-21	492	36618	Basic
2018-01-22	152	36619	Diamond
2019-02-18	409	36620	Platinum
2018-01-10	305	36621	Basic
2018-02-21	82	36622	Platinum
2019-02-24	166	36623	Gold
2017-01-09	104	36624	Diamond
2019-03-15	253	36625	Basic
2018-02-02	361	36626	Basic
2019-01-13	305	36627	Gold
2019-03-14	407	36628	Basic
2018-03-27	341	36629	Basic
2018-02-15	220	36630	Basic
2019-03-12	487	36631	Basic
2018-02-20	296	36632	Basic
2019-01-31	229	36633	Basic
2019-02-04	344	36634	Diamond
2017-02-03	317	36635	Diamond
2019-01-04	24	36636	Basic
2019-03-20	326	36637	Gold
2019-03-13	211	36638	Basic
2017-02-20	313	36639	Basic
2018-02-05	446	36640	Basic
2017-03-09	338	36641	Basic
2019-02-05	306	36642	Gold
2017-02-02	398	36643	Gold
2019-02-20	270	36644	Basic
2019-02-13	99	36645	Basic
2019-02-23	246	36646	Gold
2019-02-11	318	36647	Basic
2018-01-28	48	36648	Platinum
2017-02-17	408	36649	Basic
2017-01-16	331	36650	Basic
2017-03-15	466	36651	Basic
2019-02-10	351	36652	Basic
2018-01-30	141	36653	Basic
2019-01-04	202	36654	Basic
2017-03-19	25	36655	Basic
2019-01-18	88	36656	Basic
2019-03-26	14	36657	Platinum
2017-01-07	169	36658	Basic
2017-03-07	348	36659	Gold
2017-01-25	100	36660	Basic
2017-01-30	187	36661	Gold
2017-02-09	489	36662	Basic
2018-03-20	53	36663	Gold
2018-01-10	170	36664	Basic
2018-01-24	462	36665	Basic
2019-03-12	428	36666	Platinum
2019-03-17	131	36667	Basic
2018-01-02	159	36668	Diamond
2018-01-08	348	36669	Platinum
2018-02-18	453	36670	Diamond
2018-01-17	60	36671	Basic
2019-02-13	78	36672	Basic
2018-03-11	481	36673	Basic
2017-02-24	118	36674	Gold
2018-03-20	347	36675	Platinum
2017-01-09	305	36676	Basic
2019-02-08	175	36677	Basic
2018-01-01	29	36678	Basic
2018-01-08	274	36679	Basic
2017-03-02	354	36680	Basic
2018-03-17	186	36681	Platinum
2018-01-22	431	36682	Gold
2018-01-25	45	36683	Gold
2018-03-17	43	36684	Basic
2019-02-07	298	36685	Platinum
2019-03-21	418	36686	Gold
2017-03-27	304	36687	Gold
2019-03-27	113	36688	Basic
2018-03-21	31	36689	Gold
2017-02-03	21	36690	Platinum
2019-02-07	490	36691	Diamond
2018-01-19	143	36692	Basic
2017-01-29	125	36693	Basic
2019-03-05	278	36694	Basic
2019-02-22	319	36695	Platinum
2018-01-06	139	36696	Platinum
2018-02-06	428	36697	Diamond
2019-01-09	159	36698	Basic
2018-02-12	404	36699	Basic
2017-02-05	174	36700	Basic
2017-02-21	234	36701	Gold
2018-01-05	474	36702	Basic
2019-02-19	383	36703	Basic
2018-01-10	74	36704	Basic
2017-02-02	392	36705	Basic
2019-02-14	141	36706	Basic
2017-01-11	85	36707	Platinum
2019-02-16	6	36708	Platinum
2017-03-25	57	36709	Platinum
2017-01-24	362	36710	Platinum
2019-03-22	341	36711	Basic
2019-01-20	98	36712	Diamond
2018-01-14	426	36713	Gold
2017-03-03	272	36714	Basic
2018-02-28	159	36715	Diamond
2018-02-13	108	36716	Gold
2018-02-03	50	36717	Basic
2017-02-27	6	36718	Gold
2017-03-04	214	36719	Basic
2018-01-20	299	36720	Basic
2018-01-07	46	36721	Basic
2019-02-07	385	36722	Gold
2019-01-13	215	36723	Basic
2019-01-02	314	36724	Basic
2019-02-11	213	36725	Gold
2017-02-13	122	36726	Basic
2017-03-26	269	36727	Basic
2019-02-08	281	36728	Gold
2017-03-01	109	36729	Gold
2019-03-22	370	36730	Basic
2019-01-18	67	36731	Gold
2018-03-11	448	36732	Basic
2017-02-10	143	36733	Basic
2019-03-13	461	36734	Basic
2019-03-06	342	36735	Basic
2019-02-03	441	36736	Basic
2017-02-25	214	36737	Gold
2017-03-28	449	36738	Basic
2017-01-07	136	36739	Gold
2018-01-27	322	36740	Basic
2018-03-15	191	36741	Basic
2017-02-23	212	36742	Basic
2018-03-14	394	36743	Basic
2018-02-01	280	36744	Basic
2018-01-13	12	36745	Gold
2019-03-25	367	36746	Basic
2019-02-28	373	36747	Gold
2017-01-30	111	36748	Basic
2018-02-27	6	36749	Gold
2018-02-17	55	36750	Basic
2019-02-16	476	36751	Basic
2019-01-16	38	36752	Gold
2018-02-15	481	36753	Basic
2019-01-28	256	36754	Basic
2017-01-12	159	36755	Basic
2019-03-08	386	36756	Basic
2019-01-03	76	36757	Gold
2017-02-15	417	36758	Basic
2017-03-12	36	36759	Basic
2018-01-22	283	36760	Gold
2019-03-03	484	36761	Basic
2019-01-19	383	36762	Diamond
2018-03-02	275	36763	Basic
2017-01-21	103	36764	Gold
2018-03-09	362	36765	Gold
2019-03-04	411	36766	Basic
2019-02-28	428	36767	Platinum
2019-01-09	16	36768	Gold
2019-01-01	155	36769	Basic
2017-02-09	287	36770	Basic
2017-01-07	240	36771	Basic
2017-03-08	60	36772	Basic
2019-02-02	53	36773	Basic
2017-02-23	136	36774	Basic
2018-02-23	322	36775	Platinum
2018-03-21	128	36776	Basic
2017-02-25	69	36777	Basic
2018-03-14	422	36778	Platinum
2018-01-05	387	36779	Basic
2017-03-17	443	36780	Platinum
2017-02-28	342	36781	Diamond
2018-02-23	105	36782	Platinum
2018-02-03	113	36783	Basic
2017-02-20	106	36784	Basic
2018-03-14	259	36785	Basic
2018-03-09	164	36786	Platinum
2019-03-09	102	36787	Basic
2017-02-25	110	36788	Gold
2018-02-16	57	36789	Basic
2018-03-02	12	36790	Basic
2018-01-14	376	36791	Basic
2019-02-24	169	36792	Basic
2018-03-17	482	36793	Basic
2019-03-24	347	36794	Basic
2017-03-21	278	36795	Platinum
2018-03-18	169	36796	Basic
2018-03-09	318	36797	Basic
2017-02-25	391	36798	Basic
2017-01-08	249	36799	Basic
2017-01-02	113	36800	Basic
2017-03-09	67	36801	Basic
2018-02-03	31	36802	Diamond
2018-03-27	102	36803	Basic
2018-02-27	90	36804	Basic
2017-03-06	149	36805	Basic
2018-03-01	321	36806	Gold
2017-03-22	448	36807	Basic
2019-02-07	459	36808	Basic
2018-02-02	136	36809	Basic
2018-01-23	497	36810	Basic
2017-01-22	205	36811	Basic
2017-03-13	290	36812	Basic
2019-01-12	470	36813	Basic
2018-01-19	78	36814	Platinum
2018-02-11	395	36815	Basic
2019-01-20	48	36816	Basic
2019-03-03	25	36817	Basic
2018-01-26	60	36818	Gold
2018-02-20	488	36819	Basic
2019-01-02	307	36820	Basic
2019-03-01	362	36821	Basic
2018-02-23	338	36822	Gold
2017-01-28	260	36823	Diamond
2019-01-20	43	36824	Basic
2019-02-25	229	36825	Gold
2017-01-21	201	36826	Basic
2018-01-15	159	36827	Basic
2019-03-30	222	36828	Basic
2018-02-28	72	36829	Basic
2017-01-24	369	36830	Basic
2018-03-20	458	36831	Basic
2017-03-16	153	36832	Basic
2018-03-23	127	36833	Basic
2019-02-18	201	36834	Gold
2019-03-21	64	36835	Basic
2017-02-10	358	36836	Basic
2018-02-05	473	36837	Basic
2018-01-07	387	36838	Basic
2019-02-02	477	36839	Basic
2019-02-22	235	36840	Basic
2018-02-02	277	36841	Gold
2017-02-21	70	36842	Basic
2019-01-02	472	36843	Basic
2019-01-22	302	36844	Diamond
2019-03-16	221	36845	Gold
2017-01-27	16	36846	Basic
2018-02-02	466	36847	Basic
2019-03-21	378	36848	Basic
2019-01-15	249	36849	Basic
2018-02-01	423	36850	Basic
2017-03-16	182	36851	Basic
2017-01-10	285	36852	Basic
2019-03-13	41	36853	Gold
2018-03-29	500	36854	Gold
2018-01-01	485	36855	Basic
2019-03-14	269	36856	Basic
2017-02-24	352	36857	Basic
2018-03-22	143	36858	Basic
2017-01-22	466	36859	Basic
2017-02-21	371	36860	Platinum
2019-02-06	172	36861	Basic
2017-01-28	266	36862	Basic
2018-03-27	63	36863	Gold
2019-01-18	469	36864	Basic
2017-01-19	166	36865	Basic
2019-01-10	145	36866	Basic
2019-02-27	299	36867	Gold
2019-01-18	16	36868	Basic
2019-01-04	247	36869	Gold
2017-02-04	103	36870	Diamond
2019-01-20	281	36871	Basic
2018-03-16	490	36872	Basic
2019-03-23	77	36873	Basic
2019-02-26	52	36874	Gold
2018-03-25	166	36875	Basic
2018-02-07	203	36876	Basic
2017-01-15	337	36877	Platinum
2018-03-19	415	36878	Basic
2019-01-17	103	36879	Basic
2017-03-17	394	36880	Basic
2019-03-01	378	36881	Basic
2017-01-18	494	36882	Platinum
2019-01-15	10	36883	Basic
2017-02-04	359	36884	Basic
2019-01-28	191	36885	Platinum
2018-02-22	177	36886	Basic
2018-03-08	266	36887	Basic
2017-03-13	303	36888	Basic
2017-01-29	439	36889	Gold
2017-02-07	280	36890	Basic
2017-02-13	11	36891	Diamond
2019-01-16	352	36892	Gold
2018-03-14	177	36893	Gold
2019-03-17	162	36894	Basic
2018-01-05	483	36895	Basic
2018-01-11	380	36896	Basic
2018-01-13	420	36897	Basic
2017-01-02	31	36898	Basic
2017-01-17	147	36899	Platinum
2017-02-24	473	36900	Basic
2017-01-16	477	36901	Basic
2019-01-06	448	36902	Basic
2018-03-10	3	36903	Basic
2018-01-15	183	36904	Basic
2019-02-18	403	36905	Basic
2018-01-21	311	36906	Gold
2017-01-20	116	36907	Gold
2019-03-29	274	36908	Basic
2019-02-03	96	36909	Basic
2019-02-20	14	36910	Basic
2018-03-27	249	36911	Gold
2018-01-27	23	36912	Basic
2019-03-09	452	36913	Basic
2018-03-06	329	36914	Basic
2018-03-26	453	36915	Basic
2019-02-25	2	36916	Gold
2018-01-12	476	36917	Gold
2019-03-11	413	36918	Basic
2018-02-16	128	36919	Basic
2018-01-10	146	36920	Basic
2017-02-14	458	36921	Basic
2018-03-20	283	36922	Platinum
2019-03-02	165	36923	Basic
2018-02-18	93	36924	Diamond
2017-01-22	85	36925	Platinum
2018-02-27	59	36926	Basic
2019-02-22	47	36927	Diamond
2019-02-10	30	36928	Basic
2017-01-09	241	36929	Basic
2019-03-03	286	36930	Basic
2018-02-10	40	36931	Gold
2018-01-10	125	36932	Basic
2019-03-24	423	36933	Basic
2018-03-20	335	36934	Diamond
2019-03-05	175	36935	Basic
2017-02-03	458	36936	Basic
2017-03-20	187	36937	Basic
2019-03-01	406	36938	Basic
2017-02-27	447	36939	Basic
2017-01-28	131	36940	Gold
2019-02-15	162	36941	Gold
2018-01-21	377	36942	Basic
2019-01-18	173	36943	Gold
2019-01-03	261	36944	Gold
2018-01-04	340	36945	Basic
2018-03-20	133	36946	Gold
2019-02-16	395	36947	Basic
2018-02-12	442	36948	Platinum
2017-01-23	268	36949	Basic
2019-01-29	165	36950	Gold
2017-03-25	242	36951	Basic
2019-01-14	37	36952	Basic
2017-01-24	82	36953	Gold
2019-02-21	66	36954	Basic
2019-03-30	14	36955	Basic
2017-01-28	125	36956	Basic
2017-02-25	198	36957	Basic
2019-03-05	383	36958	Platinum
2018-02-01	210	36959	Basic
2018-01-03	267	36960	Gold
2018-01-14	154	36961	Basic
2017-03-07	128	36962	Diamond
2018-01-05	43	36963	Gold
2019-02-15	276	36964	Basic
2019-03-03	339	36965	Basic
2018-03-27	455	36966	Basic
2019-01-01	186	36967	Basic
2018-02-01	268	36968	Basic
2018-02-18	269	36969	Basic
2017-01-28	158	36970	Gold
2018-03-19	117	36971	Basic
2019-02-01	110	36972	Basic
2017-01-29	185	36973	Basic
2017-02-18	145	36974	Diamond
2017-01-23	455	36975	Diamond
2019-03-03	60	36976	Diamond
2017-02-26	129	36977	Basic
2019-03-21	244	36978	Gold
2017-02-23	245	36979	Gold
2019-03-09	242	36980	Basic
2017-03-16	318	36981	Diamond
2019-01-24	268	36982	Basic
2017-03-21	61	36983	Basic
2018-03-22	439	36984	Basic
2017-01-30	418	36985	Platinum
2019-01-19	175	36986	Basic
2017-02-09	409	36987	Gold
2018-03-14	205	36988	Basic
2019-02-16	473	36989	Basic
2018-01-11	418	36990	Basic
2019-01-01	293	36991	Basic
2019-03-12	283	36992	Platinum
2017-02-11	22	36993	Gold
2018-01-18	107	36994	Basic
2017-03-12	122	36995	Basic
2017-03-03	69	36996	Basic
2018-01-24	179	36997	Basic
2019-03-13	96	36998	Basic
2018-02-16	352	36999	Gold
2017-01-05	315	37000	Basic
2018-03-24	278	37001	Basic
2019-01-04	192	37002	Basic
2019-01-17	252	37003	Basic
2019-03-02	390	37004	Basic
2019-03-19	31	37005	Basic
2018-01-16	113	37006	Platinum
2018-01-10	390	37007	Basic
2018-01-23	412	37008	Basic
2019-01-13	383	37009	Basic
2019-01-16	71	37010	Gold
2019-01-12	301	37011	Gold
2018-01-26	131	37012	Basic
2019-03-07	343	37013	Diamond
2019-01-15	131	37014	Gold
2017-02-11	344	37015	Diamond
2017-03-27	362	37016	Gold
2018-01-18	239	37017	Basic
2019-02-12	400	37018	Basic
2019-01-31	290	37019	Basic
2017-03-06	152	37020	Basic
2017-01-03	274	37021	Gold
2017-03-20	479	37022	Basic
2019-01-01	383	37023	Basic
2019-02-05	319	37024	Basic
2018-01-07	97	37025	Basic
2018-03-22	417	37026	Basic
2018-02-21	186	37027	Basic
2018-03-13	405	37028	Basic
2019-01-25	428	37029	Gold
2018-01-18	163	37030	Basic
2018-03-19	212	37031	Basic
2017-01-29	333	37032	Basic
2019-02-27	201	37033	Basic
2018-03-06	274	37034	Gold
2019-01-28	466	37035	Basic
2019-03-23	316	37036	Platinum
2017-03-19	449	37037	Basic
2017-01-12	282	37038	Basic
2019-01-16	247	37039	Platinum
2017-03-17	162	37040	Basic
2018-03-24	462	37041	Basic
2017-02-15	233	37042	Basic
2018-01-04	456	37043	Basic
2018-02-21	105	37044	Platinum
2017-03-24	287	37045	Basic
2018-02-01	141	37046	Platinum
2019-01-20	36	37047	Gold
2018-03-30	318	37048	Platinum
2019-03-27	395	37049	Basic
2017-03-18	147	37050	Basic
2017-02-17	241	37051	Basic
2018-03-15	196	37052	Gold
2017-03-04	156	37053	Basic
2019-01-25	178	37054	Basic
2018-01-18	181	37055	Gold
2019-01-08	253	37056	Platinum
2018-02-12	440	37057	Basic
2018-02-18	212	37058	Basic
2017-01-29	56	37059	Basic
2017-02-03	35	37060	Basic
2017-03-06	134	37061	Basic
2017-01-28	403	37062	Basic
2019-02-08	58	37063	Basic
2017-02-05	29	37064	Platinum
2019-01-01	254	37065	Basic
2018-02-02	205	37066	Basic
2017-01-29	485	37067	Platinum
2018-02-17	123	37068	Gold
2018-03-07	215	37069	Gold
2018-01-30	287	37070	Basic
2019-02-21	269	37071	Gold
2018-03-15	125	37072	Gold
2019-01-30	207	37073	Basic
2017-01-17	280	37074	Basic
2018-03-10	31	37075	Basic
2017-03-30	299	37076	Gold
2018-02-04	202	37077	Basic
2019-03-30	446	37078	Basic
2018-01-03	424	37079	Platinum
2017-03-05	357	37080	Basic
2018-02-28	340	37081	Basic
2019-02-12	385	37082	Diamond
2018-03-05	126	37083	Basic
2019-01-08	162	37084	Basic
2018-03-15	45	37085	Basic
2019-01-17	180	37086	Gold
2018-02-25	51	37087	Basic
2017-03-03	79	37088	Basic
2017-02-16	274	37089	Diamond
2019-03-20	173	37090	Basic
2018-01-12	438	37091	Basic
2017-02-02	236	37092	Gold
2019-02-21	185	37093	Basic
2017-02-27	249	37094	Gold
2017-01-29	3	37095	Basic
2019-01-22	50	37096	Diamond
2017-02-08	498	37097	Basic
2017-03-24	113	37098	Gold
2019-01-10	347	37099	Basic
2017-03-27	289	37100	Gold
2018-02-23	1	37101	Basic
2019-03-07	208	37102	Platinum
2017-02-02	124	37103	Basic
2018-02-03	196	37104	Basic
2018-01-04	425	37105	Diamond
2018-02-09	135	37106	Basic
2017-01-04	88	37107	Basic
2019-03-22	470	37108	Basic
2018-01-05	251	37109	Gold
2017-03-06	451	37110	Gold
2017-02-28	21	37111	Platinum
2017-03-26	360	37112	Gold
2017-02-05	205	37113	Basic
2017-01-10	450	37114	Gold
2019-01-18	349	37115	Basic
2017-03-09	401	37116	Basic
2018-01-24	399	37117	Gold
2018-03-12	84	37118	Platinum
2018-03-04	435	37119	Gold
2018-01-18	500	37120	Platinum
2017-03-03	195	37121	Gold
2017-02-27	68	37122	Basic
2017-02-06	362	37123	Gold
2017-01-10	252	37124	Basic
2017-02-21	224	37125	Platinum
2018-02-17	308	37126	Basic
2018-01-28	427	37127	Gold
2017-01-05	143	37128	Basic
2017-02-03	192	37129	Basic
2017-03-19	114	37130	Basic
2019-01-25	314	37131	Basic
2019-03-06	155	37132	Diamond
2017-03-26	323	37133	Basic
2018-02-08	446	37134	Gold
2017-01-02	473	37135	Basic
2017-01-24	453	37136	Basic
2018-01-24	60	37137	Basic
2018-02-11	301	37138	Platinum
2017-02-24	56	37139	Gold
2017-03-11	482	37140	Platinum
2018-01-25	240	37141	Basic
2019-01-31	91	37142	Basic
2018-02-23	411	37143	Gold
2018-01-04	196	37144	Basic
2018-02-18	451	37145	Gold
2019-02-24	230	37146	Basic
2018-01-26	306	37147	Basic
2018-03-10	287	37148	Gold
2019-01-08	478	37149	Basic
2018-01-12	154	37150	Gold
2019-01-29	392	37151	Basic
2017-02-15	60	37152	Gold
2018-03-19	483	37153	Diamond
2018-03-15	421	37154	Platinum
2019-01-11	34	37155	Basic
2017-03-07	278	37156	Basic
2017-03-25	252	37157	Basic
2019-02-01	357	37158	Basic
2019-03-07	445	37159	Basic
2018-01-06	409	37160	Basic
2018-03-12	492	37161	Basic
2019-03-02	64	37162	Platinum
2018-03-27	156	37163	Basic
2018-01-23	332	37164	Basic
2017-01-13	412	37165	Basic
2018-02-01	436	37166	Gold
2017-03-19	312	37167	Platinum
2019-02-07	296	37168	Basic
2019-01-17	349	37169	Platinum
2019-02-25	60	37170	Platinum
2018-03-12	160	37171	Basic
2018-02-01	182	37172	Basic
2018-01-12	263	37173	Basic
2017-03-18	159	37174	Basic
2017-03-29	409	37175	Diamond
2017-01-21	132	37176	Basic
2019-02-11	349	37177	Basic
2018-02-12	289	37178	Basic
2018-01-30	257	37179	Basic
2019-03-13	313	37180	Basic
2018-02-21	192	37181	Basic
2018-02-11	399	37182	Basic
2019-03-19	76	37183	Basic
2019-02-10	215	37184	Basic
2017-01-09	323	37185	Basic
2018-01-15	296	37186	Diamond
2017-01-23	180	37187	Basic
2018-03-25	403	37188	Basic
2017-01-16	345	37189	Basic
2017-01-09	411	37190	Basic
2018-01-01	94	37191	Basic
2019-02-27	157	37192	Basic
2019-03-06	350	37193	Basic
2018-01-05	63	37194	Basic
2019-03-27	443	37195	Basic
2019-03-30	254	37196	Basic
2019-01-02	485	37197	Basic
2019-03-27	27	37198	Basic
2018-03-17	456	37199	Basic
2019-01-25	139	37200	Basic
2019-01-21	267	37201	Basic
2018-02-08	122	37202	Basic
2017-03-06	211	37203	Basic
2019-03-28	471	37204	Gold
2017-02-09	421	37205	Basic
2017-02-14	130	37206	Basic
2018-02-05	415	37207	Basic
2017-01-24	268	37208	Basic
2018-01-05	91	37209	Basic
2018-01-04	294	37210	Basic
2019-02-03	75	37211	Platinum
2018-02-21	318	37212	Basic
2017-03-02	336	37213	Basic
2019-03-11	158	37214	Platinum
2018-01-16	107	37215	Basic
2018-02-10	266	37216	Basic
2019-02-11	494	37217	Basic
2018-03-15	241	37218	Basic
2017-03-05	246	37219	Basic
2018-02-23	311	37220	Basic
2018-01-18	487	37221	Basic
2019-01-04	426	37222	Basic
2017-01-16	253	37223	Basic
2018-01-11	372	37224	Basic
2018-02-12	403	37225	Basic
2017-01-06	126	37226	Basic
2017-02-10	174	37227	Diamond
2017-01-08	222	37228	Gold
2017-03-26	210	37229	Basic
2018-03-30	490	37230	Gold
2019-03-15	430	37231	Basic
2018-03-06	335	37232	Basic
2017-02-10	262	37233	Basic
2019-03-28	316	37234	Basic
2018-01-07	212	37235	Gold
2018-02-10	144	37236	Basic
2018-03-16	173	37237	Platinum
2019-01-14	169	37238	Gold
2018-01-29	206	37239	Diamond
2019-01-17	424	37240	Basic
2018-01-05	437	37241	Basic
2017-02-16	331	37242	Basic
2019-03-15	486	37243	Basic
2018-03-22	79	37244	Gold
2018-01-17	29	37245	Basic
2019-02-24	416	37246	Basic
2018-02-27	242	37247	Basic
2018-03-05	343	37248	Basic
2019-01-23	104	37249	Basic
2019-03-27	440	37250	Gold
2017-03-21	386	37251	Basic
2019-03-13	218	37252	Gold
2018-02-02	409	37253	Basic
2019-02-15	430	37254	Basic
2018-01-13	491	37255	Basic
2019-03-12	208	37256	Basic
2019-03-08	394	37257	Basic
2018-01-19	499	37258	Basic
2018-03-14	92	37259	Basic
2019-02-25	159	37260	Gold
2019-02-11	182	37261	Basic
2019-01-14	305	37262	Basic
2018-02-19	49	37263	Basic
2019-02-14	457	37264	Basic
2017-02-27	74	37265	Basic
2019-02-24	195	37266	Platinum
2018-02-22	177	37267	Basic
2019-02-09	303	37268	Basic
2017-02-05	441	37269	Basic
2017-01-03	99	37270	Basic
2018-01-20	234	37271	Basic
2018-03-29	48	37272	Basic
2017-01-22	192	37273	Basic
2019-02-18	50	37274	Basic
2018-01-13	379	37275	Basic
2019-03-07	228	37276	Basic
2017-02-19	80	37277	Gold
2018-02-10	64	37278	Basic
2019-01-20	13	37279	Basic
2017-03-02	500	37280	Basic
2018-02-18	478	37281	Gold
2017-03-25	432	37282	Basic
2018-02-10	214	37283	Basic
2017-02-03	219	37284	Gold
2017-01-01	229	37285	Gold
2018-02-06	101	37286	Platinum
2019-03-10	463	37287	Basic
2018-02-01	451	37288	Basic
2018-03-29	163	37289	Basic
2017-01-31	429	37290	Diamond
2017-02-17	111	37291	Diamond
2017-02-23	50	37292	Gold
2017-03-09	251	37293	Gold
2019-01-03	377	37294	Gold
2017-01-28	22	37295	Basic
2018-03-27	308	37296	Gold
2017-03-29	340	37297	Platinum
2017-01-09	149	37298	Basic
2019-03-11	252	37299	Basic
2017-01-03	217	37300	Basic
2018-01-27	403	37301	Platinum
2018-02-28	52	37302	Basic
2018-01-18	310	37303	Basic
2018-02-24	25	37304	Platinum
2019-01-30	310	37305	Basic
2019-01-19	173	37306	Basic
2018-03-11	10	37307	Basic
2018-02-03	397	37308	Diamond
2017-03-29	9	37309	Gold
2019-02-15	447	37310	Basic
2019-01-14	119	37311	Basic
2019-03-23	260	37312	Basic
2018-03-07	195	37313	Basic
2019-03-11	79	37314	Basic
2017-01-21	232	37315	Basic
2018-01-01	354	37316	Basic
2017-02-26	17	37317	Basic
2017-02-03	396	37318	Basic
2018-03-16	326	37319	Basic
2018-02-03	68	37320	Basic
2018-01-19	207	37321	Basic
2017-03-11	343	37322	Gold
2018-01-15	150	37323	Platinum
2018-01-19	375	37324	Basic
2017-03-16	51	37325	Basic
2018-01-25	465	37326	Basic
2018-03-01	485	37327	Basic
2019-03-15	40	37328	Basic
2018-02-11	451	37329	Platinum
2019-01-01	435	37330	Platinum
2018-02-10	155	37331	Basic
2017-03-30	229	37332	Platinum
2019-01-22	396	37333	Platinum
2018-01-23	213	37334	Platinum
2018-03-30	186	37335	Basic
2019-03-27	353	37336	Basic
2018-02-11	338	37337	Basic
2019-02-01	214	37338	Platinum
2019-01-19	364	37339	Basic
2019-02-13	101	37340	Basic
2019-02-01	147	37341	Gold
2018-01-27	244	37342	Basic
2018-03-10	105	37343	Basic
2018-01-14	419	37344	Basic
2018-03-17	175	37345	Basic
2017-01-20	407	37346	Diamond
2019-02-26	283	37347	Basic
2019-02-23	249	37348	Basic
2019-02-13	114	37349	Basic
2018-02-23	401	37350	Platinum
2018-01-02	444	37351	Basic
2019-01-02	23	37352	Diamond
2019-01-16	301	37353	Gold
2019-02-05	174	37354	Basic
2018-03-04	257	37355	Gold
2019-01-27	205	37356	Basic
2017-01-30	243	37357	Basic
2019-01-30	50	37358	Basic
2017-01-16	349	37359	Basic
2018-03-30	441	37360	Basic
