date	store_number	product_id	quantity
2018-03-25	279	5514	180
2019-03-05	495	5514	244
2017-03-11	132	5515	151
2017-03-29	185	5521	57
2017-03-15	255	5522	108
2018-01-07	389	5522	30
2017-03-22	494	5523	110
2018-02-05	477	5525	25
2018-02-25	158	5527	210
2017-03-06	362	553	42
2019-01-12	496	5530	106
2019-02-18	69	5533	472
2019-01-08	61	5538	161
2018-02-06	85	5539	142
2018-02-08	241	5539	16
2019-03-26	5	5542	148
2017-01-08	446	5545	202
2019-02-04	341	5547	224
2017-03-23	360	5548	179
2017-01-07	492	555	84
2017-03-29	43	5552	198
2017-01-04	20	5554	152
2019-03-14	447	5555	310
2018-03-18	40	5556	22
2017-01-08	217	5560	3
2018-02-12	16	5561	66
2018-03-21	411	5563	190
2019-03-22	419	5563	178
2019-01-18	286	5565	7
2019-02-17	441	5566	181
2018-02-22	263	5568	79
2019-01-12	372	5569	59
2018-03-22	97	5571	44
2017-03-04	171	5572	510
2018-02-21	8	5573	58
2018-02-28	40	5573	154
2017-02-10	411	5575	216
2018-02-10	261	5575	208
2018-02-23	459	5576	159
2018-03-18	344	5576	77
2017-01-21	334	558	175
2019-03-18	346	5580	188
2018-02-13	50	5586	211
2018-02-14	155	5589	143
2017-03-15	374	5595	156
2017-02-25	191	56	104
2018-01-28	455	56	182
2017-01-24	119	560	71
2018-02-24	76	560	80
2017-03-05	375	5602	68
2017-03-11	249	5603	231
2019-03-11	372	5603	152
2019-01-15	299	5606	84
2017-02-25	222	5610	59
2019-03-22	314	5612	127
2017-01-27	369	5615	985
2017-01-09	458	5618	75
2019-02-15	156	5620	295
2018-02-22	340	5621	49
2017-02-08	108	5627	4
2017-03-04	182	5631	107
2019-03-21	443	5635	162
2017-02-22	30	5636	271
2019-02-18	397	5636	171
2019-03-13	407	5636	149
2017-03-23	299	5642	208
2018-03-25	134	5642	25
2019-02-05	37	5643	49
2017-01-04	108	5647	189
2019-02-18	303	565	25
2019-03-26	407	5650	171
2017-01-15	46	5652	232
2018-01-26	132	5659	152
2017-03-08	100	566	65
2018-02-25	395	5660	78
2018-01-30	127	5662	133
2018-01-27	63	5663	19
2018-02-07	400	5664	16
2017-01-28	402	5665	27
2018-03-19	316	5665	236
2017-01-19	163	5667	166
2019-02-03	158	567	177
2017-02-07	170	5673	194
2017-01-05	211	568	42
2017-02-26	332	568	98
2018-03-19	372	5681	142
2019-03-14	426	5681	129
2018-02-25	223	5684	155
2019-01-25	64	5685	559
2017-03-07	182	5688	80
2017-01-22	148	5689	184
2019-01-19	48	5689	222
2019-01-10	206	5690	214
2018-03-09	328	5693	170
2018-03-18	11	5694	198
2019-03-20	1	5694	117
2018-01-18	430	5696	254
2018-03-19	10	57	139
2019-02-01	469	5700	4
2019-01-11	483	5702	43
2019-03-03	311	5703	168
2019-03-29	115	5704	32
2017-02-27	421	5705	137
2017-02-01	25	5706	130
2017-02-26	219	5706	221
2019-02-05	338	571	113
2019-03-25	238	571	2
2018-03-13	37	5713	80
2017-01-11	11	5717	5
2018-01-25	163	5718	236
2017-01-09	284	5720	117
2018-03-17	260	5722	106
2019-02-25	331	5722	17
2018-01-02	375	5726	205
2018-01-16	499	5726	3
2017-03-19	36	573	23
2019-02-07	135	5733	155
2019-01-18	496	5734	87
2018-01-18	418	5735	160
2018-01-16	442	5739	23
2019-01-25	274	5739	263
2019-02-18	349	5739	213
2019-01-09	91	574	68
2018-01-29	69	5741	174
2019-02-26	116	5742	30
2017-03-01	495	5745	16
2017-03-30	453	5745	116
2018-01-12	293	5746	31
2018-02-07	402	5747	57
2019-03-25	205	5749	48
2017-03-03	424	5752	137
2017-02-10	292	5754	123
2019-03-04	271	5755	163
2017-02-19	68	5756	70
2018-02-15	144	5760	50
2018-03-01	104	5764	404
2019-01-13	422	5764	122
2017-01-13	73	5765	75
2017-02-28	164	5765	36
2018-03-18	232	577	67
2017-03-13	258	5771	210
2017-03-23	7	5775	12
2019-01-21	19	5775	90
2018-02-09	191	5776	378
2018-02-03	417	5778	165
2019-03-02	449	5778	39
2019-03-21	2	5778	6
2017-02-21	436	578	99
2018-02-05	110	5785	279
2019-03-01	346	5789	122
2017-03-20	264	5793	100
2017-01-18	421	5794	51
2018-01-28	129	5794	21
2017-03-10	155	5795	11
2019-02-17	387	5797	149
2018-01-01	200	5799	51
2019-02-10	322	580	20
2019-01-04	52	5800	392
2018-03-30	269	5803	83
2018-01-02	476	5805	171
2019-02-01	62	5807	142
2018-03-19	69	5809	176
2019-02-21	178	5809	219
2017-02-27	269	5811	85
2019-01-26	391	5813	190
2018-03-09	471	5814	153
2017-03-11	9	582	46
2018-01-18	397	582	18
2019-03-05	207	582	36
2017-02-07	146	5820	53
2017-03-27	130	5826	531
2017-03-02	91	5830	60
2017-02-21	493	5831	46
2017-01-06	69	5833	36
2018-03-23	480	5833	128
2019-02-24	83	5834	306
2018-01-28	312	5842	29
2019-03-03	452	5845	233
2019-03-08	179	5848	140
2018-02-08	261	5849	139
2017-03-12	261	5863	95
2019-02-26	29	5864	86
2017-03-28	459	5872	35
2019-03-15	383	5873	162
2018-03-03	478	5874	138
2019-02-13	421	5874	220
2018-02-14	449	5875	206
2019-01-14	482	5875	87
2017-03-29	61	5878	142
2018-03-09	104	5879	70
2019-01-16	500	5879	4
2018-01-04	189	5880	38
2019-01-17	416	5881	87
2019-03-08	223	5883	156
2018-03-19	287	5884	187
2018-03-12	328	5886	103
2018-01-07	446	5890	136
2019-02-02	412	5892	87
2018-03-02	245	5898	177
2019-01-25	314	5898	210
2019-03-13	99	5899	15
2017-03-20	166	59	66
2017-03-19	191	5901	39
2017-01-14	284	5902	50
2017-01-25	417	5903	47
2018-01-10	249	5903	66
2019-01-16	121	5904	47
2018-01-24	423	5905	63
2017-01-28	138	5907	225
2018-03-05	305	5907	39
2019-02-17	240	5912	199
2017-02-26	254	5914	104
2018-01-17	91	5915	6
2018-01-24	304	5916	403
2017-01-26	263	5917	89
2018-02-11	334	5918	74
2018-03-28	298	5919	139
2018-02-09	182	5923	173
2019-03-03	484	5923	221
2018-01-13	326	5924	208
2018-02-27	491	5924	114
2018-01-11	118	5926	190
2017-01-04	400	5930	78
2017-02-18	99	5930	135
2017-03-08	187	5930	171
2019-02-13	98	5931	134
2019-03-14	303	5931	85
2018-03-30	480	5932	10
2017-03-11	487	5935	179
2018-03-28	386	5935	239
2018-02-18	150	5937	151
2018-03-30	11	5939	1
2019-03-17	7	5944	52
2017-03-12	57	5945	172
2017-01-08	462	5946	167
2019-03-02	43	5946	12
2017-03-19	265	5947	132
2019-02-16	179	5947	154
2018-03-13	377	5953	35
2019-03-01	132	5953	196
2017-02-15	486	5957	11
2018-02-01	380	5957	81
2019-02-08	137	5957	13
2017-01-28	117	5958	105
2017-02-16	209	5960	35
2019-01-14	351	5962	181
2017-01-04	185	5968	71
2017-03-30	393	5971	205
2018-03-14	164	5973	231
2019-03-24	338	5975	130
2017-01-16	73	5978	196
2017-02-06	93	5978	198
2019-01-03	411	5978	28
2018-03-15	405	5980	199
2018-01-03	494	5982	66
2019-01-18	56	5983	199
2019-01-08	493	5986	130
2019-02-03	305	599	183
2018-02-26	369	5990	24
2017-03-21	197	5991	120
2019-03-04	378	5991	13
2017-01-06	375	5996	75
2017-01-09	194	5997	34
2017-02-11	320	6004	219
2018-03-13	143	6004	150
2018-03-30	322	6004	84
2017-02-25	418	6005	168
2018-03-11	217	6006	120
2018-02-23	491	6007	173
2018-01-26	296	6009	226
2019-03-24	442	601	20
2017-01-07	187	6013	42
2019-03-24	450	6014	162
2018-01-18	293	6015	119
2017-03-03	357	6016	97
2017-03-16	215	6016	207
2018-02-15	416	6016	149
2019-01-17	291	6021	216
2018-03-08	306	6022	168
2018-02-05	197	6025	200
2018-01-12	222	6026	249
2019-03-10	9	6026	277
2018-02-26	392	6029	143
2018-03-01	30	6035	57
2017-03-13	499	6038	137
2017-03-07	215	6040	6
2017-03-29	9	6045	150
2018-01-16	345	6045	91
2018-03-18	282	6049	64
2017-02-13	385	605	96
2019-03-11	265	6052	38
2017-01-12	465	6054	63
2017-02-24	433	6054	149
2019-01-05	46	6055	68
2017-01-25	162	6056	122
2018-02-03	85	6057	78
2019-01-09	165	6059	47
2019-03-10	84	6059	8
2019-03-28	62	6065	202
2018-01-07	380	6068	208
2018-03-27	32	6069	135
2019-03-29	355	6075	192
2017-03-07	68	6076	82
2017-03-07	220	6081	176
2018-02-06	447	6081	16
2017-03-29	474	6082	69
2017-01-18	459	6083	38
2017-02-21	122	6084	18
2019-03-01	439	6085	30
2019-03-13	444	6087	163
2017-02-05	3	6089	48
2019-03-01	243	6090	202
2018-03-26	369	6092	55
2019-02-23	473	6093	224
2017-03-12	460	6096	64
2019-02-23	6	6096	180
2019-01-29	39	6098	269
2019-02-11	289	6098	18
2019-03-06	102	61	43
2018-02-22	185	6102	68
2019-01-02	105	6103	106
2017-03-10	278	6105	177
2018-01-25	285	6106	54
2018-01-03	135	6110	106
2018-03-16	242	6111	56
2018-02-24	207	6112	121
2019-01-05	285	6113	40
2017-01-06	274	6116	119
2017-01-16	67	6116	31
2018-02-07	26	6119	19
2018-01-24	173	6122	210
2018-02-01	238	6123	57
2019-01-12	400	6126	64
2019-03-29	432	6127	188
2017-03-25	457	6128	221
2019-02-11	397	6128	87
2017-01-15	210	613	27
2018-02-23	202	6131	180
2018-03-25	169	6131	100
2018-02-13	430	6135	45
2018-03-06	428	6136	22
2019-01-03	260	6138	83
2018-02-27	352	614	176
2017-01-08	230	6141	61
2018-02-15	110	6141	134
2017-03-01	358	6142	52
2018-02-12	217	6143	98
2017-01-22	1	6144	21
2017-03-19	410	6148	159
2019-03-08	350	6148	114
2018-02-23	317	6149	43
2019-01-15	56	615	630
2019-03-11	443	6150	217
2019-03-08	69	6153	11
2017-03-03	151	6156	70
2019-01-01	111	6158	2
2018-01-14	174	6161	506
2019-03-06	412	6167	123
2018-01-24	184	617	223
2018-01-28	440	617	76
2017-02-03	203	6170	227
2018-01-01	497	6180	50
2017-03-02	108	6181	59
2017-01-03	277	6189	176
2019-03-20	388	6189	77
2018-03-05	235	619	52
2019-03-22	274	6190	37
2018-01-02	456	6191	107
2018-03-03	377	6191	179
2018-02-03	215	6193	557
2018-02-15	445	6195	339
2017-03-27	478	6196	225
2018-03-30	113	620	229
2018-02-10	119	6204	113
2019-02-12	117	6210	164
2018-03-10	57	6211	270
2017-01-13	243	6212	237
2018-02-20	158	6214	102
2019-01-18	309	6214	234
2017-02-07	31	6215	5
2017-02-09	22	6215	55
2019-01-07	104	6215	147
2017-03-22	397	6216	56
2019-01-22	44	6216	132
2019-01-02	355	6217	93
2018-02-06	81	6218	35
2019-02-26	473	6219	26
2017-01-15	8	6222	35
2017-02-08	53	6222	179
2018-01-20	297	6222	99
2019-01-07	209	6227	136
2019-02-03	95	623	123
2018-02-23	94	6230	195
2019-03-17	273	6232	1
2019-03-18	266	6234	65
2019-01-25	369	6237	59
2019-03-20	54	6237	91
2018-01-10	275	6239	160
2018-01-05	39	6241	85
2019-03-12	311	6241	211
2018-02-25	305	6245	5
2018-03-04	15	6247	228
2019-01-18	416	6247	123
2017-02-21	478	6249	131
2017-03-29	447	6249	146
2018-02-26	479	6249	197
2019-01-17	389	6249	131
2017-01-15	417	6250	193
2019-02-16	106	6251	106
2018-02-06	416	6252	297
2018-02-09	168	6256	6
2019-01-31	215	626	219
2017-01-06	122	6262	211
2017-03-12	352	6266	174
2019-03-27	225	6269	126
2017-03-23	249	627	158
2018-03-27	85	6270	2
2019-03-29	386	6271	76
2019-03-14	128	6272	94
2017-03-12	346	6275	63
2017-01-13	10	6277	235
2018-01-20	10	6277	156
2017-01-13	433	628	116
2018-03-17	247	628	7
2019-01-26	239	6282	106
2018-02-13	454	6284	94
2017-02-17	386	6285	297
2017-03-07	404	6288	463
2017-03-12	360	6288	420
2019-01-18	415	6289	323
2017-03-19	297	6292	109
2017-01-21	456	6295	31
2018-01-22	33	630	174
2017-02-26	81	6300	166
2019-01-22	352	6300	200
2019-01-22	77	6300	161
2017-02-15	69	6301	108
2019-01-13	67	6308	22
2019-03-25	33	631	163
2019-01-08	495	6312	134
2018-01-01	344	6314	22
2018-01-16	476	6316	160
2018-02-09	125	6316	47
2017-02-24	248	6321	176
2017-02-20	331	6326	168
2017-03-22	88	633	115
2018-01-03	1	6330	52
2019-01-30	100	6331	7
2019-02-17	146	6335	86
2018-02-12	487	6338	120
2017-02-03	450	6339	52
2018-02-19	105	6339	155
2019-01-18	423	634	59
2019-03-03	212	6340	66
2017-02-25	15	6342	220
2019-03-28	197	6343	122
2019-03-26	479	6344	46
2018-03-27	344	6350	188
2018-02-16	457	6354	440
2017-03-15	425	636	71
2017-02-08	136	6360	239
2017-02-14	171	6362	100
2017-03-13	316	6363	179
2018-03-05	341	6365	95
2017-02-24	424	637	197
2018-03-25	334	637	219
2018-03-25	388	6374	144
2018-01-21	217	6377	241
2019-03-28	364	6378	73
2019-01-28	198	6381	96
2019-02-03	304	6381	298
2017-03-07	316	6383	195
2019-03-18	342	6384	76
2017-01-13	406	6385	85
2019-03-12	410	6385	202
2017-02-06	410	6386	210
2018-01-14	199	6388	4
2018-02-12	462	6388	59
2018-02-22	154	6389	19
2019-03-02	51	6391	186
2018-01-20	328	6394	102
2019-03-07	165	6399	172
2017-02-25	259	6400	24
2018-01-07	273	6401	262
2018-02-12	72	6401	98
2018-01-08	477	6403	110
2019-02-10	404	6403	122
2019-01-28	58	6406	221
2019-02-22	233	6407	48
2018-01-22	392	6408	72
2017-03-01	60	6409	596
2019-01-05	130	6411	227
2017-03-30	54	6417	144
2017-01-16	89	6418	69
2019-03-26	201	6418	110
2017-01-03	87	6419	3
2017-02-24	398	6419	60
2018-02-09	44	642	165
2018-02-23	124	6420	182
2017-01-07	437	6429	24
2018-01-04	50	6429	73
2018-01-08	465	6431	13
2018-02-12	46	6432	24
2018-03-30	4	6432	80
2019-03-06	268	6433	96
2017-01-26	80	6437	175
2019-01-14	133	644	12
2017-02-26	7	6441	57
2018-01-10	34	6448	127
2017-02-01	88	6449	46
2018-01-10	230	6449	277
2019-02-17	402	6450	68
2019-03-28	315	6452	110
2018-01-09	447	6453	31
2018-02-25	240	6453	186
2019-01-01	30	6456	260
2017-01-30	257	6458	81
2017-01-16	347	646	88
2019-03-22	82	646	95
2017-01-11	224	6467	4
2017-01-02	339	6468	114
2017-03-22	251	6471	222
2018-03-16	382	6471	204
2019-03-26	495	6473	2
2018-03-05	65	6476	132
2019-03-30	325	648	204
2017-01-17	1	6480	34
2017-02-25	47	6480	66
2018-02-06	383	6485	11
2017-03-15	390	6490	84
2019-03-06	475	6492	562
2019-01-22	46	6494	85
2018-01-09	350	650	90
2018-03-27	278	6507	63
2018-01-02	144	651	26
2018-03-19	83	6510	180
2017-01-16	12	6515	6
2017-02-05	295	6517	164
2019-02-11	159	6520	229
2018-03-11	25	6522	229
2018-02-07	140	6525	98
2017-01-11	339	653	203
2018-01-23	104	6531	3
2018-01-08	180	6532	112
2018-02-14	302	6532	141
2017-03-26	363	6533	162
2019-01-06	342	6539	137
2017-02-27	478	654	131
2018-02-07	238	6543	125
2019-02-04	37	6543	202
2017-02-05	29	6544	227
2019-01-12	451	6544	134
2018-02-14	435	6551	269
2019-03-25	364	6552	175
2019-01-11	262	6554	369
2017-02-07	339	6555	187
2019-02-14	426	6555	186
2019-03-17	325	6555	204
2018-03-01	96	6557	35
2017-01-21	439	6558	206
2017-03-29	122	6558	110
2018-02-20	248	6560	102
2018-02-21	436	6562	115
2019-02-09	378	6567	180
2018-03-23	427	6568	4
2017-03-29	96	6569	68
2017-03-22	37	6571	225
2017-03-09	317	6574	183
2018-01-21	216	6578	141
2019-01-12	68	6579	139
2018-03-02	107	658	19
2019-02-25	411	659	127
2018-03-21	458	6590	37
2019-03-14	75	6590	73
2017-02-22	372	6592	124
2019-03-03	20	6592	91
2019-01-07	234	6594	295
2019-02-26	127	6594	64
2017-03-03	134	6595	52
2019-02-11	466	6595	99
2019-01-14	39	66	85
2018-03-07	280	660	149
2018-02-24	41	6601	38
2018-01-08	366	6603	72
2019-02-14	32	6603	171
2018-01-14	48	6604	146
2018-02-15	490	6605	97
2017-03-27	475	6606	84
2017-02-05	498	6608	179
2018-01-09	406	662	137
2018-01-15	454	6620	50
2018-03-06	371	6623	177
2019-01-27	6	6623	121
2017-01-31	330	6634	10
2017-03-02	368	6640	187
2017-03-11	491	6640	113
2018-01-01	328	6642	105
2018-02-25	419	6642	148
2018-02-26	423	6644	35
2019-02-09	277	6645	94
2018-03-03	314	6648	125
2017-01-13	4	6651	198
2019-03-04	258	6655	140
2019-03-22	35	6655	208
2018-01-23	155	6657	233
2017-02-13	115	6658	15
2019-03-25	291	666	28
2018-02-26	278	6660	81
2017-03-19	46	6661	91
2018-02-15	156	6661	251
2018-03-14	291	6667	203
2017-03-13	3	6669	455
2019-03-04	224	6672	59
2019-03-23	43	6672	205
2018-03-06	53	6675	128
2017-02-04	272	6676	144
2018-02-04	193	6677	141
2019-02-25	135	6678	147
2019-03-27	444	6678	37
2018-03-29	243	668	185
2019-02-21	265	6681	6
2018-01-19	57	6682	219
2019-01-18	238	6683	83
2017-03-12	290	6692	158
2019-02-22	476	6692	206
2018-02-25	156	6695	39
2018-03-13	261	6695	24
2018-03-18	461	6698	73
2019-01-05	67	67	32
2017-03-12	383	6700	4
2017-01-21	13	6701	198
2017-03-30	164	6708	13
2018-01-26	376	6708	154
2018-01-05	474	671	183
2018-02-05	111	671	189
2019-03-28	243	6711	174
2019-03-02	291	6716	38
2017-01-06	37	6717	70
2019-02-03	154	6717	30
2017-02-14	77	6719	191
2017-02-26	390	6719	167
2018-02-17	30	6719	31
2019-01-22	307	6719	112
2019-03-06	322	6719	80
2017-03-05	248	6720	42
2017-01-27	191	6721	220
2019-01-26	209	6721	25
2018-01-11	78	6724	161
2019-02-25	256	6727	220
2017-02-03	433	6728	5
2019-03-16	90	673	116
2017-01-31	32	6731	122
2017-02-28	51	6733	47
2019-03-21	115	6733	147
2019-03-22	333	6734	121
2017-02-25	120	6737	156
2019-03-21	203	6737	187
2017-02-06	140	674	76
2018-03-23	229	6742	231
2017-01-30	85	6743	205
2019-03-03	333	6743	69
2017-01-16	321	6745	149
2017-03-27	69	6745	59
2018-01-20	476	675	178
2019-03-09	368	675	36
2018-01-16	188	6750	137
2017-01-25	290	6751	157
2017-02-22	55	6751	155
2018-01-11	272	6752	196
2018-01-15	224	6754	159
2019-03-12	249	6754	14
2017-03-16	138	6757	19
2019-01-01	396	6759	13
2019-02-24	114	6759	38
2017-03-01	371	6760	210
2019-01-21	295	6765	234
2018-02-13	496	6768	300
2019-03-05	102	6770	202
2018-01-22	46	6777	158
2018-01-27	365	6777	278
2018-02-03	85	6778	133
2019-01-26	384	6788	742
2017-03-22	7	6793	204
2017-02-21	391	6794	64
2017-02-25	68	6796	97
2019-03-12	258	6797	513
2018-01-13	48	6799	160
2019-02-03	285	6801	68
2017-02-20	330	6803	75
2018-03-24	395	6803	13
2018-03-26	243	6804	146
2018-02-10	402	681	56
2017-03-13	322	6819	190
2019-01-02	290	6822	101
2017-03-04	388	6828	137
2019-03-21	143	6840	49
2019-03-03	431	6843	3
2018-02-22	430	6844	44
2017-03-16	325	6847	206
2018-01-19	232	6847	176
2018-03-03	277	6848	430
2017-02-06	118	6851	66
2019-01-01	440	6853	165
2019-03-13	500	6854	113
2017-01-07	82	6855	117
2019-03-12	196	6856	408
2019-01-02	193	6860	440
2019-02-28	325	6863	51
2017-03-23	347	6864	147
2019-03-11	452	6866	149
2018-01-28	215	6867	236
2019-03-12	5	6868	36
2017-02-16	229	6869	7
2019-01-06	491	6870	167
2017-01-30	164	6871	14
2019-03-23	202	6871	68
2018-01-25	104	6879	158
2019-03-02	334	6879	86
2017-01-03	95	6880	39
2018-02-13	79	6881	432
2019-01-07	400	6884	152
2019-03-07	137	6884	116
2019-02-09	465	6887	182
2018-01-20	190	6888	92
2018-01-29	179	6888	93
2019-03-06	169	6893	174
2017-03-19	395	6896	27
2017-03-29	306	6897	75
2019-03-21	387	690	93
2017-02-14	373	6901	30
2017-01-08	236	6902	504
2017-01-09	6	6905	76
2017-03-16	300	6905	158
2017-03-11	96	6907	214
2019-01-28	37	6907	53
2018-01-20	167	6908	197
2019-01-17	256	6908	101
2019-03-20	117	6908	217
2019-03-21	465	6909	119
2017-03-06	89	6912	152
2018-02-21	238	6913	47
2017-01-04	26	6914	103
2019-01-06	121	6914	108
2018-03-08	123	6915	192
2018-02-21	383	6916	109
2019-03-23	52	6916	127
2018-01-29	315	6917	69
2019-02-17	431	6918	188
2017-02-10	84	692	229
2017-01-04	436	6921	164
2019-01-15	409	6928	873
2018-01-30	34	6930	299
2019-01-23	98	6931	84
2018-02-04	344	6932	174
2019-03-21	443	6932	217
2019-02-09	368	6933	214
2019-01-02	439	6935	196
2019-01-03	409	694	405
2018-01-08	135	6940	141
2019-02-20	473	6940	34
2017-02-21	179	6941	663
2019-03-27	55	6943	190
2019-03-10	161	6944	95
2018-01-31	305	6945	25
2019-03-18	259	6946	28
2019-02-09	353	6947	166
2018-01-20	160	6948	3
2018-03-14	286	695	174
2018-03-02	251	6951	54
2018-01-11	441	6957	221
2018-01-12	252	6957	92
2017-01-14	139	6964	211
2017-03-04	285	6964	156
2019-03-17	379	6964	141
2019-01-07	131	6965	12
2018-02-12	290	6967	89
2018-01-02	242	6972	217
2019-02-04	47	6973	33
2017-02-28	284	6974	135
2019-02-21	32	6974	150
2019-01-10	19	6976	155
2017-03-08	227	6978	166
2019-02-18	69	6981	386
2019-03-15	443	6983	36
2019-03-12	91	6984	49
2017-02-12	61	6986	67
2017-03-09	16	6987	221
2017-02-25	418	6990	232
2018-01-15	332	6990	199
2019-01-07	76	6992	207
2017-01-16	387	6993	99
2019-02-01	392	6996	98
2017-02-24	234	6997	16
2017-03-24	353	6999	26
2017-02-28	447	7	149
2018-02-04	79	7001	13
2019-01-12	149	7004	30
2018-02-05	204	7007	203
2018-03-26	64	7008	126
2017-01-14	148	7009	153
2018-01-04	372	7011	90
2018-01-18	490	7015	78
2019-01-08	276	7018	74
2018-02-16	484	7019	148
2018-01-07	471	702	187
2017-03-25	188	7020	215
2018-02-17	327	7022	5
2018-01-11	66	7023	153
2019-03-25	167	7028	207
2017-03-17	269	703	67
2017-02-22	175	7030	413
2017-03-18	299	7030	188
2018-03-05	481	7030	470
2018-03-11	461	7031	216
2018-01-27	450	7035	15
2017-03-10	19	7037	111
2017-01-21	152	7039	36
2018-01-25	47	704	46
2017-03-26	466	7043	30
2017-02-14	299	7044	72
2017-03-26	334	7046	94
2017-03-05	130	7049	134
2018-02-04	499	705	21
2018-01-05	374	7050	205
2017-03-09	157	7053	104
2018-02-09	5	7054	76
2017-03-06	251	7059	220
2017-02-07	343	706	80
2017-01-16	399	7063	145
2017-02-03	230	7063	69
2018-03-18	358	7067	15
2017-03-15	343	7069	27
2019-02-18	138	707	80
2019-02-03	495	7070	145
2018-02-12	400	7076	195
2019-01-27	306	7078	230
2018-03-23	259	7081	221
2018-01-03	205	7083	204
2019-01-23	26	7083	158
2019-02-02	330	7084	115
2019-02-25	305	7086	100
2018-03-17	405	7087	186
2017-01-21	407	7089	70
2018-03-08	424	7090	142
2017-01-23	499	7092	196
2018-02-18	75	7092	190
2017-01-20	277	7095	226
2017-02-12	238	7095	183
2018-03-20	186	7096	72
2019-03-30	212	7099	67
2017-02-06	270	71	221
2017-03-19	67	71	108
2018-01-13	279	710	569
2019-02-09	479	7100	133
2017-03-06	439	7101	174
2019-01-22	236	7103	176
2018-01-01	212	7104	194
2017-01-18	316	7105	207
2017-02-06	227	7107	198
2019-01-25	399	7107	176
2019-02-17	377	7109	106
2019-02-01	251	7111	309
2018-01-30	57	7113	590
2017-01-04	198	7114	201
2017-03-12	91	7114	94
2019-03-08	493	7118	17
2017-01-01	381	712	106
2017-03-22	369	7121	183
2019-03-20	416	7122	12
2018-01-11	104	7126	34
2019-01-14	102	7126	55
2018-03-08	21	7127	50
2017-03-10	499	7128	181
2017-02-01	32	7129	164
2017-03-15	29	7130	235
2019-02-26	386	7134	145
2017-01-02	189	7137	25
2019-02-22	436	7138	186
2018-02-22	138	7139	217
2018-01-25	379	7141	393
2019-01-23	495	7142	96
2017-01-20	280	7143	113
2017-03-18	93	7143	86
2018-03-30	255	7151	122
2019-01-06	205	7152	5
2019-01-06	250	7152	77
2017-02-25	48	7159	168
2019-02-17	176	7160	119
2018-02-28	270	7162	58
2019-01-22	189	7162	12
2017-01-30	191	7164	43
2017-02-26	165	7166	44
2017-03-15	179	7166	165
2019-01-06	498	717	160
2018-01-02	99	7171	91
2019-01-11	13	7172	29
2017-02-25	170	7173	7
2018-03-18	220	7174	219
2019-03-09	480	7177	95
2017-01-04	28	7179	39
2019-03-11	59	7180	906
2018-03-29	351	7181	212
2019-02-22	28	7184	58
2017-03-07	433	7185	19
2018-01-31	49	7185	137
2017-03-06	53	7189	164
2018-02-12	359	7189	56
2017-01-12	222	719	30
2018-03-28	117	7190	71
2018-01-05	21	7191	200
2019-03-09	49	7192	800
2017-02-05	36	7201	139
2017-03-03	222	7203	165
2019-03-10	20	7203	195
2017-02-12	166	7204	227
2017-02-17	107	7205	56
2018-02-05	313	7205	211
2018-02-08	26	7207	172
2019-01-25	95	7209	135
2017-01-21	65	721	220
2017-03-20	97	7210	11
2017-03-27	152	7211	100
2018-02-03	347	7211	176
2019-03-29	199	7212	135
2019-02-21	363	7214	35
2017-03-06	92	7216	10
2018-01-02	206	7220	89
2017-02-03	353	7222	21
2017-01-10	387	7223	496
2017-01-29	424	7225	188
2018-03-22	24	7225	30
2018-01-05	147	7226	158
2017-01-23	168	7228	190
2018-01-26	323	723	98
2019-02-21	483	7234	90
2018-02-03	169	7235	544
2018-02-27	89	7238	170
2019-02-25	202	7238	9
2018-01-16	262	7241	90
2019-01-07	119	7241	575
2018-02-26	176	7242	133
2017-01-18	16	7243	7
2017-01-05	246	7244	102
2018-01-04	41	7245	501
2018-01-15	48	7245	527
2019-03-09	144	7246	107
2017-03-26	247	7248	143
2019-03-27	217	7248	149
2018-03-19	254	7249	182
2017-03-23	420	7250	116
2017-02-05	310	7252	132
2018-01-23	416	7260	59
2019-01-06	40	7260	155
2017-03-23	6	7265	123
2019-02-02	491	7266	52
2017-03-24	281	7269	91
2019-01-12	251	7269	27
2018-03-27	452	7274	144
2019-03-28	479	7274	80
2019-03-14	314	7275	61
2019-03-27	182	7276	75
2019-03-04	279	7278	64
2017-01-04	210	7279	125
2018-01-31	178	7281	73
2018-01-12	434	7284	148
2019-03-22	219	7285	213
2018-02-10	182	7287	238
2018-02-23	463	729	224
2017-02-15	285	7290	194
2019-01-28	406	7291	298
2019-02-07	288	7292	125
2017-01-27	251	7294	178
2017-03-15	205	7295	85
2017-02-13	242	7297	155
2018-01-02	438	73	157
2019-02-12	145	73	231
2017-01-07	160	7302	129
2019-01-23	20	7304	159
2017-03-13	9	7305	113
2019-03-28	200	7305	141
2017-01-18	484	7307	118
2018-01-12	74	7308	140
2017-02-27	361	731	145
2017-01-03	327	7311	27
2018-03-15	285	7314	216
2019-01-08	73	7315	30
2018-01-23	12	7316	73
2017-01-22	264	732	200
2018-01-23	471	7320	451
2017-02-20	366	7325	200
2017-02-23	131	7325	1
2017-02-04	456	7326	42
2017-01-19	298	7327	30
2017-01-18	382	7330	185
2018-01-10	97	7332	93
2017-01-08	106	7336	10
2019-02-06	49	7337	129
2017-01-03	353	7339	86
2018-01-07	39	734	110
2018-02-18	148	7344	64
2017-01-10	366	7346	42
2017-02-07	424	735	62
2018-03-19	352	735	150
2018-03-22	158	7356	159
2019-03-26	86	7357	62
2018-03-05	212	7359	74
