product_id	product_name	retail_price	manufacturer_id	category_name
6681	Supjubor	263.60	525	Washer
6682	Indimistor	290.32	194	Bluray
6682	Indimistor	290.32	194	Camera Lens
6682	Indimistor	290.32	194	TV
6683	Qwizapex	171.79	62	Recording Equipment
6683	Qwizapex	171.79	62	Vacuum Cleaner
6684	Varfropupazz	306.69	403	Computer
6685	Lomwerover	270.56	325	Car Audio
6686	Emvenedentor	119.67	696	Car Audio
6687	Tupnipower	439.00	715	Air Conditioning
6687	Tupnipower	439.00	715	MP3 Player
6688	Qwinipollan	164.49	121	Printer
6689	Bartinewor	323.22	228	Camera
669	Thruhupower	455.87	25	Computer
6690	Adjubplar	73.30	68	Fax
6691	Varrobower	263.03	783	Battery
6691	Varrobower	263.03	783	Phone
6692	Unrobistor	255.07	770	Computer
6692	Unrobistor	255.07	770	GPS
6692	Unrobistor	255.07	770	Washer
6693	Trudimedentor	311.31	349	Tool
6694	Rapquestonover	399.08	545	Video Game
6695	Surjubupar	454.86	35	Air Purifier
6695	Surjubupar	454.86	35	Microwave
6696	Varglibegantor	393.18	562	MP3 Player
6697	Tipquestar	234.39	364	GPS
6698	Upzapazz	180.33	280	GPS
6699	Winpickax	338.16	312	Scanner
67	Adhupedicator	332.27	720	Washer
670	Parpickor	177.90	716	CD
670	Parpickor	177.90	716	Satellite Radio
670	Parpickor	177.90	716	TV
6700	Parbanaquicator	271.47	183	Battery
6700	Parbanaquicator	271.47	183	Satellite Radio
6701	Tipfropax	17.48	238	Computer
6702	Tupsipex	149.33	299	Microwave
6703	Qwidudex	212.34	976	Phone
6704	Winsapicower	122.92	723	Bluray
6705	Suppickor	457.69	592	Car Audio
6706	Monquestaquan	122.60	203	Battery
6707	Unwerpackicator	16.37	252	DVD
6708	Adquestistor	200.84	167	Refridgerator
6709	Intinplower	468.81	125	Dryer
671	Grotumower	311.96	964	Satellite Radio
6710	Wintananower	77.00	424	Camera
6711	Klibanex	418.85	738	Satellite Radio
6711	Klibanex	418.85	738	Vacuum Cleaner
6712	Barfropaquazz	121.48	830	Bluray
6713	Uperin	288.79	217	Printer
6714	Supmunantor	132.76	156	GPS
6715	Rejubefower	42.81	502	Camera
6715	Rejubefower	42.81	502	TV
6716	Parerackex	305.35	53	Computer
6716	Parerackex	305.35	53	Scanner
6716	Parerackex	305.35	53	Tool
6717	Sursapex	238.23	158	GPS
6717	Sursapex	238.23	158	Tool
6717	Sursapex	238.23	158	TV
6718	Dopsipican	372.42	804	Air Purifier
6718	Dopsipican	372.42	804	DVD
6718	Dopsipican	372.42	804	Washer
6719	Winpebicin	221.61	53	Speaker
672	Winjubentor	176.53	704	Bluray
6720	Haproban	32.33	968	Car Audio
6721	Klicadistor	261.74	266	Refridgerator
6722	Zeejubower	245.81	420	Air Purifier
6723	Unfropazz	366.14	563	Air Purifier
6723	Unfropazz	366.14	563	Microwave
6723	Unfropazz	366.14	563	Printer
6724	Superin	455.41	609	CD
6724	Superin	455.41	609	GPS
6725	Lomwerpefower	449.11	937	Printer
6726	Zeepebicator	306.51	219	Bluray
6726	Zeepebicator	306.51	219	MP3 Player
6726	Zeepebicator	306.51	219	Tool
6727	Vardimax	48.36	913	Washer
6728	Doperimower	84.96	147	Vacuum Cleaner
6729	Surfropar	3.96	397	GPS
673	Lomtumopover	103.12	514	Scanner
6730	Rapkilex	235.96	996	TV
6731	Unzapepax	439.37	658	Air Conditioning
6732	Dophupupentor	433.36	530	Vacuum Cleaner
6733	Empebegentor	308.12	990	Satellite Radio
6734	Parnipupazz	274.16	788	Camera Lens
6734	Parnipupazz	274.16	788	Recording Equipment
6735	Qwipickonover	251.56	570	Bluray
6735	Qwipickonover	251.56	570	GPS
6735	Qwipickonover	251.56	570	Recording Equipment
6736	Unnipicator	115.27	845	Dryer
6737	Endglibover	78.98	440	Printer
6738	Hapdimar	49.87	162	DVD
6739	Qwisipistor	348.99	907	Air Purifier
674	Surtumewover	389.64	992	Refridgerator
6740	Zeedudower	148.96	642	Microwave
6740	Zeedudower	148.96	642	Satellite Radio
6741	Monmunefantor	104.30	962	Dryer
6742	Tiprobopover	239.16	521	Air Purifier
6743	Endweraquex	195.67	73	Air Purifier
6743	Endweraquex	195.67	73	Video Game
6744	Upquestewax	247.22	56	Recording Equipment
6745	Klisapex	154.45	94	Recording Equipment
6746	Adwerex	142.55	435	Computer
6746	Adwerex	142.55	435	Tool
6746	Adwerex	142.55	435	Video Camera
6747	Emnipex	466.28	975	Microwave
6748	Fropebepax	179.55	86	GPS
6748	Fropebepax	179.55	86	MP3 Player
6748	Fropebepax	179.55	86	Projector
6749	Parkilantor	357.27	849	Bluray
675	Raptinefar	244.07	771	Car Audio
675	Raptinefar	244.07	771	Computer
675	Raptinefar	244.07	771	Projector
6750	Rapdimover	150.51	161	GPS
6750	Rapdimover	150.51	161	Printer
6751	Qwierackazz	155.95	860	Air Conditioning
6751	Qwierackazz	155.95	860	Satellite Radio
6751	Qwierackazz	155.95	860	Tool
6752	Varsipaman	361.97	215	DVD
6753	Winpebentor	458.72	106	Microwave
6754	Surwerpommax	306.83	69	Tool
6754	Surwerpommax	306.83	69	Video Camera
6755	Truwerefan	10.73	836	Satellite Radio
6756	Zeequestanax	271.67	2	Camera Lens
6756	Zeequestanax	271.67	2	GPS
6756	Zeequestanax	271.67	2	Phone
6757	Rapvenar	283.19	195	TV
6758	Qwinipin	256.93	496	DVD
6759	Parmunazz	173.81	858	Microwave
676	Trududantor	37.08	829	Tool
6760	Indudackazz	152.18	65	CD
6760	Indudackazz	152.18	65	GPS
6760	Indudackazz	152.18	65	Phone
6761	Klipickantor	75.23	737	Camera
6762	Frovenentor	431.41	157	DVD
6763	Updimantor	197.88	202	Video Camera
6764	Endkilewazz	233.86	3	Air Conditioning
6765	Suppebackor	137.63	302	Camera Lens
6766	Trubanimex	485.49	676	MP3 Player
6767	Superex	313.36	533	Washer
6768	Endcadicazz	15.63	81	Speaker
6769	Barsapplantor	381.21	279	CD
6769	Barsapplantor	381.21	279	Computer
677	Surtumexicator	205.78	988	Computer
6770	Qwitanimicator	427.53	443	Dryer
6771	Tipbanimax	227.36	483	Microwave
6772	Frosipantor	189.36	294	TV
6773	Emmunex	24.42	94	Fax
6774	Dopniponar	73.65	324	Projector
6774	Dopniponar	73.65	324	Scanner
6775	Surhupax	428.04	66	Tool
6776	Dopnipax	23.58	298	Vacuum Cleaner
6777	Gropebantor	51.14	301	Air Conditioning
6778	Frotinor	119.92	129	Refridgerator
6779	Emkilor	301.95	578	Projector
678	Zeeglibplentor	448.36	200	Bluray
678	Zeeglibplentor	448.36	200	Fax
678	Zeeglibplentor	448.36	200	Refridgerator
6780	Grozapar	307.56	618	CD
6780	Grozapar	307.56	618	Projector
6781	Emsipentor	340.23	606	Air Conditioning
6781	Emsipentor	340.23	606	Video Camera
6782	Barwerpex	368.81	714	Speaker
6783	Cippickover	227.68	633	Projector
6784	Gronipin	353.45	428	Computer
6785	Hapzapar	81.01	171	Projector
6786	Trucadentor	78.40	121	Refridgerator
6787	Tiphupor	474.64	886	Camera Lens
6788	Raphupin	2.29	931	Dryer
6788	Raphupin	2.29	931	Microwave
6789	Rapmunentor	264.43	437	Microwave
679	Klisapplax	206.80	474	Dryer
6790	Varcadegazz	479.89	30	Recording Equipment
6791	Dopkilar	332.09	469	MP3 Player
6792	Trusapantor	322.05	187	Washer
6793	Unrobicex	376.06	352	Car Audio
6793	Unrobicex	376.06	352	Projector
6794	Parhupazz	197.81	366	DVD
6794	Parhupazz	197.81	366	GPS
6795	Tupwerpex	74.73	555	Air Conditioning
6796	Tipwerpover	172.88	428	MP3 Player
6796	Tipwerpover	172.88	428	TV
6796	Tipwerpover	172.88	428	Vacuum Cleaner
6797	Trubanor	42.28	449	Camera
6798	Tupmunex	461.82	81	Refridgerator
6798	Tupmunex	461.82	81	Video Game
6799	Bartinor	110.59	622	CD
68	Hapdimefazz	456.01	28	MP3 Player
68	Hapdimefazz	456.01	28	Recording Equipment
68	Hapdimefazz	456.01	28	Scanner
680	Tipnipilistor	16.69	197	Air Conditioning
680	Tipnipilistor	16.69	197	Refridgerator
6800	Frorobicator	168.97	950	DVD
6800	Frorobicator	168.97	950	Satellite Radio
6801	Haptumax	329.19	698	Fax
6801	Haptumax	329.19	698	Projector
6801	Haptumax	329.19	698	Refridgerator
6802	Supfropefower	451.65	608	Bluray
6802	Supfropefower	451.65	608	Camera
6802	Supfropefower	451.65	608	TV
6803	Winglibegentor	298.34	670	Air Purifier
6804	Lommunonazz	429.74	105	Fax
6804	Lommunonazz	429.74	105	Video Game
6805	Rapkilicator	423.15	39	Air Purifier
6806	Thrupebar	466.59	142	DVD
6807	Ciprobentor	338.55	478	Video Game
6808	Thruhupazz	386.07	825	Dryer
6808	Thruhupazz	386.07	825	GPS
6808	Thruhupazz	386.07	825	Phone
6809	Winglibor	378.79	866	Speaker
681	Fronipilax	384.58	798	Camera
681	Fronipilax	384.58	798	CD
6810	Varsapax	487.15	281	Air Purifier
6810	Varsapax	487.15	281	CD
6810	Varsapax	487.15	281	Satellite Radio
6811	Unerower	221.53	681	Bluray
6812	Rapglibimicator	164.27	568	Phone
6812	Rapglibimicator	164.27	568	Projector
6813	Rapbanazz	454.98	904	Speaker
6814	Tippebicator	366.25	494	Printer
6815	Zeecadackex	311.95	464	Phone
6815	Zeecadackex	311.95	464	TV
6816	Partinentor	206.42	928	GPS
6817	Mondimadicator	204.73	795	Fax
6818	Zeepebupicator	344.43	871	Computer
6818	Zeepebupicator	344.43	871	Printer
6818	Zeepebupicator	344.43	871	TV
6819	Qwitinicator	153.85	819	GPS
682	Upcadazz	288.00	310	Camera
6820	Endpebistor	60.23	992	Battery
6821	Dopjubar	11.85	5	Air Purifier
6822	Survenexentor	312.07	340	Air Conditioning
6823	Upzapicor	251.20	854	Dryer
6824	Cipcador	401.32	87	Battery
6824	Cipcador	401.32	87	Dryer
6825	Suptinicator	96.45	37	CD
6825	Suptinicator	96.45	37	Speaker
6825	Suptinicator	96.45	37	Tool
6826	Trutanistor	405.31	712	Recording Equipment
6827	Truglibilantor	313.29	872	Battery
6827	Truglibilantor	313.29	872	Recording Equipment
6828	Tupvenistor	326.61	643	Satellite Radio
6829	Ciprobepentor	498.92	980	Battery
6829	Ciprobepentor	498.92	980	TV
6829	Ciprobepentor	498.92	980	Video Camera
683	Monsapicator	273.65	273	MP3 Player
6830	Thrududefax	256.15	232	Refridgerator
6831	Tipwerpistor	481.30	365	MP3 Player
6831	Tipwerpistor	481.30	365	Printer
6831	Tipwerpistor	481.30	365	Projector
6832	Klikilommin	89.32	828	Car Audio
6833	Varglibadentor	10.33	110	Video Camera
6834	Bartanistor	133.99	386	Car Audio
6834	Bartanistor	133.99	386	GPS
6835	Lomfropegistor	478.37	325	Refridgerator
6835	Lomfropegistor	478.37	325	Washer
6836	Qwibanadin	388.58	674	CD
6837	Thrurobefistor	71.47	455	Recording Equipment
6838	Grotumentor	297.94	406	DVD
6839	Tipwerex	430.29	99	Bluray
684	Suptumex	197.76	623	Battery
684	Suptumex	197.76	623	Bluray
684	Suptumex	197.76	623	Refridgerator
6840	Redimar	114.41	961	Camera
6841	Adkilar	239.85	211	Computer
6842	Tipkilower	89.57	823	TV
6843	Emdudedower	123.49	459	Washer
6844	Hapdudefantor	277.29	272	Microwave
6845	Trunipantor	259.35	367	Camera Lens
6846	Tuptinar	168.82	337	Phone
6847	Adrobover	367.07	103	Bluray
6847	Adrobover	367.07	103	Microwave
6848	Thrumunex	10.82	642	Refridgerator
6849	Winbanegan	385.86	613	Speaker
685	Upfropentor	353.32	130	Camera
6850	Cipweror	368.31	946	Camera
6851	Endrobopax	468.15	98	Fax
6852	Tuppeban	197.85	381	Video Game
6853	Refropex	308.96	742	Dryer
6854	Lomcadantor	51.37	27	Dryer
6855	Endzapentor	158.12	308	Camera
6856	Wintinistor	18.11	271	Camera
6857	Klicadazz	201.45	661	Fax
6857	Klicadazz	201.45	661	Printer
6858	Cipvenower	397.03	548	Video Game
6859	Klipebegex	334.30	357	Fax
686	Hapvenan	243.82	410	Car Audio
6860	Tiptumewover	18.84	477	Video Camera
6861	Frorobentor	154.30	540	GPS
6862	Grojubollazz	12.94	247	Camera
6862	Grojubollazz	12.94	247	GPS
6863	Vartinan	387.15	117	Battery
6864	Uppebollin	123.64	409	Recording Equipment
6865	Tipzapinantor	6.85	752	Washer
6866	Rapwerexazz	133.21	789	Computer
6866	Rapwerexazz	133.21	789	Phone
6867	Thruquestaquin	154.94	181	Recording Equipment
6868	Thrujubantor	321.99	243	Battery
6869	Zeerobanistor	387.88	768	Scanner
6870	Winsapplor	423.37	438	Bluray
6870	Winsapplor	423.37	438	MP3 Player
6871	Cipbanilor	135.95	242	Battery
6871	Cipbanilor	135.95	242	Refridgerator
6872	Qwivenax	406.79	804	Air Purifier
6873	Zeeerex	414.14	274	Air Purifier
6874	Frocadan	40.44	28	Phone
6875	Tipfropar	320.38	334	Air Conditioning
6875	Tipfropar	320.38	334	Recording Equipment
6876	Klipebin	422.28	133	Battery
6877	Trujubaquar	189.58	897	TV
6878	Zeequestazz	473.91	939	CD
6879	Qwizapentor	142.97	771	Scanner
688	Surtanicator	217.30	516	Microwave
6880	Adzapistor	427.63	539	Camera Lens
6880	Adzapistor	427.63	539	Fax
6881	Adbanamar	39.24	226	Printer
6881	Adbanamar	39.24	226	Scanner
6882	Zeevenentor	303.47	276	Camera
6883	Upweranin	440.75	709	Refridgerator
6884	Haprobplax	131.61	952	MP3 Player
6885	Tipcadplentor	288.00	424	Air Conditioning
6885	Tipcadplentor	288.00	424	Video Game
6886	Tipmunicator	284.45	827	Dryer
6886	Tipmunicator	284.45	827	Phone
6886	Tipmunicator	284.45	827	TV
6887	Qwitumax	280.36	792	Satellite Radio
6888	Vartanefar	458.96	915	Camera Lens
6889	Grovenadantor	475.87	584	Air Conditioning
689	Grofropegicator	469.49	384	Microwave
6890	Rapdudin	461.26	44	Vacuum Cleaner
6891	Adweramax	188.13	930	Bluray
6891	Adweramax	188.13	930	Computer
6892	Adsipepazz	174.44	80	Scanner
6893	Retumover	463.65	917	Phone
6894	Intinopar	412.45	610	MP3 Player
6895	Qwihupackazz	460.11	14	Projector
6896	Grotinexistor	227.90	268	Car Audio
6896	Grotinexistor	227.90	268	Video Game
6897	Fromunower	202.41	909	Printer
6898	Adkilentor	499.85	972	Projector
6899	Doppickentor	271.44	549	Tool
69	Trukilegistor	223.74	801	Fax
69	Trukilegistor	223.74	801	Video Game
690	Qwidiman	209.85	479	Computer
6900	Tuphupistor	127.14	402	Car Audio
6900	Tuphupistor	127.14	402	Video Game
6901	Endwerinex	14.87	397	Projector
6902	Endwerpicator	46.08	220	Fax
6902	Endwerpicator	46.08	220	Recording Equipment
6903	Froweristor	122.94	429	Printer
6904	Uppebin	462.49	639	GPS
6905	Lombanor	233.36	214	Satellite Radio
6906	Varpebackar	62.36	960	Bluray
6906	Varpebackar	62.36	960	Phone
6907	Reericator	283.71	537	TV
6908	Hapvenistor	269.52	42	GPS
6909	Truwerollor	230.99	278	Camera
691	Cipkilin	460.09	917	Speaker
6910	Adpebower	235.84	846	Bluray
6911	Qwinipicex	328.53	353	Fax
6911	Qwinipicex	328.53	353	Recording Equipment
6911	Qwinipicex	328.53	353	Video Game
6912	Resipar	227.54	844	GPS
6913	Dopbanepex	255.06	954	Car Audio
6914	Rapvenamin	406.67	265	Video Game
6915	Emzapicator	479.60	463	Projector
6916	Upzapentor	350.83	703	GPS
6917	Varzapplicator	72.20	311	Video Game
6918	Thrucadazz	256.54	511	Phone
6919	Redimar	335.64	476	Printer
692	Rapsapegan	134.60	233	MP3 Player
6920	Unglibegin	222.40	616	Satellite Radio
6921	Insiponower	352.85	356	Camera
6921	Insiponower	352.85	356	Computer
6922	Unsipentor	195.99	258	TV
6923	Upsapepicator	346.12	608	Camera Lens
6923	Upsapepicator	346.12	608	DVD
6923	Upsapepicator	346.12	608	Refridgerator
6924	Rapmunover	426.62	26	Washer
6925	Surhupor	236.24	329	Camera
6926	Endpickover	461.51	721	Dryer
6927	Parsipentor	443.14	819	Tool
6928	Sursipinover	2.69	418	DVD
6929	Redimicator	80.33	971	MP3 Player
693	Monerexazz	396.07	584	Washer
6930	Rapglibaquar	93.47	667	Refridgerator
6931	Inpickor	220.87	444	Air Purifier
6931	Inpickor	220.87	444	Speaker
6931	Inpickor	220.87	444	TV
6932	Zeetanedistor	189.73	249	Speaker
6933	Ciptanonazz	203.47	702	Video Camera
6934	Supcadicator	16.83	282	TV
6935	Barcadplower	413.76	440	DVD
6936	Barhupax	493.16	841	Air Purifier
6937	Bartanilover	181.54	150	Bluray
6938	Lomdimimar	478.25	462	Computer
6939	Zeetanistor	398.25	544	Air Purifier
694	Monpickar	31.29	348	CD
694	Monpickar	31.29	348	MP3 Player
6940	Doperepin	226.64	884	Bluray
6941	Raperazz	1.74	901	DVD
6942	Upglibentor	11.83	238	Phone
6942	Upglibentor	11.83	238	Vacuum Cleaner
6943	Parfropan	228.97	461	Refridgerator
6944	Tupjubewantor	241.03	338	Car Audio
6945	Frofropistor	133.73	769	Tool
6946	Barrobower	460.59	176	Tool
6946	Barrobower	460.59	176	TV
6947	Tipglibaquover	419.39	221	Camera Lens
6948	Tupsapentor	57.98	27	Speaker
6949	Zeedimollar	432.85	604	Air Purifier
6949	Zeedimollar	432.85	604	Camera Lens
6949	Zeedimollar	432.85	604	Washer
695	Monglibadover	224.22	106	Dryer
695	Monglibadover	224.22	106	Washer
6950	Tuptinicor	110.28	423	Refridgerator
6950	Tuptinicor	110.28	423	TV
6951	Hapvenepan	156.70	572	Tool
6952	Qwirobicator	445.87	401	Refridgerator
6953	Groglibegax	165.21	851	Refridgerator
6953	Groglibegax	165.21	851	Satellite Radio
6954	Trudimentor	50.04	232	Tool
6954	Trudimentor	50.04	232	Vacuum Cleaner
6955	Zeeglibplistor	274.29	876	Car Audio
6955	Zeeglibplistor	274.29	876	TV
6956	Cipkiledazz	318.89	924	Air Purifier
6957	Inmunefar	199.95	955	CD
6957	Inmunefar	199.95	955	Tool
6958	Klidudegower	196.32	519	Bluray
6959	Rewerpilantor	227.26	853	Satellite Radio
696	Vartinistor	139.17	908	Video Game
6960	Emhupentor	271.85	578	Air Conditioning
6961	Thrurobommar	119.22	533	MP3 Player
6961	Thrurobommar	119.22	533	Projector
6962	Retinistor	282.02	305	Camera
6963	Dopwerpicar	190.19	694	Air Purifier
6964	Rapquestax	138.52	46	Camera
6965	Tipfropor	15.97	14	Car Audio
6965	Tipfropor	15.97	14	GPS
6965	Tipfropor	15.97	14	Refridgerator
6966	Truquestaquicator	139.80	965	Speaker
6967	Rekilinazz	25.07	450	Dryer
6968	Tupsipamor	239.23	508	CD
6968	Tupsipamor	239.23	508	Microwave
6969	Qwizapepower	492.91	369	CD
697	Lomfropadicator	273.75	464	Bluray
6970	Qwisipower	486.44	842	GPS
6971	Wintinex	170.29	323	GPS
6972	Redudan	93.95	16	Vacuum Cleaner
6973	Qwizapefantor	358.29	947	Dryer
6974	Monzapax	110.01	829	Projector
6975	Trudimar	221.66	701	Computer
6975	Trudimar	221.66	701	Dryer
6976	Emweredicator	342.02	826	Bluray
6976	Emweredicator	342.02	826	Projector
6976	Emweredicator	342.02	826	Tool
6977	Dophupor	467.02	128	Microwave
6977	Dophupor	467.02	128	Video Game
6978	Lommunax	106.09	156	MP3 Player
6979	Rapglibexan	293.89	902	Camera Lens
6979	Rapglibexan	293.89	902	Microwave
6979	Rapglibexan	293.89	902	Speaker
698	Unfropefover	265.96	955	Video Game
6980	Parmunicax	275.64	964	Satellite Radio
6981	Tupquestex	43.12	919	Bluray
6981	Tupquestex	43.12	919	Camera Lens
6981	Tupquestex	43.12	919	Printer
6982	Grosapistor	386.16	820	Tool
6983	Klirobentor	69.84	625	Dryer
6984	Uperplover	470.06	468	Camera Lens
6985	Barquestedicator	436.77	890	Washer
6986	Monmunin	275.00	826	Refridgerator
6986	Monmunin	275.00	826	Washer
6987	Dopjubor	25.52	460	Fax
6988	Montanaquentor	154.43	387	Speaker
6989	Undudower	242.54	372	Recording Equipment
699	Qwimunantor	340.62	921	TV
699	Qwimunantor	340.62	921	Washer
6990	Truquestanan	95.87	395	Microwave
6990	Truquestanan	95.87	395	Phone
6991	Qwidudackazz	294.21	736	Bluray
6991	Qwidudackazz	294.21	736	Microwave
6992	Endglibanentor	485.21	442	Projector
6992	Endglibanentor	485.21	442	Washer
6993	Untanefex	251.99	682	Projector
6993	Untanefex	251.99	682	Recording Equipment
6994	Surkiledgex	127.40	65	Camera Lens
6994	Surkiledgex	127.40	65	CD
6994	Surkiledgex	127.40	65	GPS
6995	Adwerackantor	108.41	64	Video Camera
6996	Thruweran	219.71	909	Microwave
6997	Growerpinax	321.65	332	Vacuum Cleaner
6998	Tupvenilex	91.45	641	Camera Lens
6999	Frotumewin	226.06	221	Dryer
6999	Frotumewin	226.06	221	Speaker
7	Rapsipover	236.80	874	Fax
7	Rapsipover	236.80	874	Projector
70	Thruzapimentor	142.66	561	Bluray
70	Thruzapimentor	142.66	561	Refridgerator
70	Thruzapimentor	142.66	561	TV
700	Endkilaquin	21.77	611	MP3 Player
7000	Surtumentor	493.93	618	DVD
7001	Hapdiman	436.52	671	Bluray
7002	Emnipopower	181.15	921	Camera
7002	Emnipopower	181.15	921	Printer
7002	Emnipopower	181.15	921	Vacuum Cleaner
7003	Parsapex	65.07	794	CD
7003	Parsapex	65.07	794	Video Camera
7004	Emtinefistor	446.41	144	CD
7005	Montinentor	439.98	61	Washer
7006	Emjubax	63.76	400	Air Purifier
7007	Raprobedentor	88.58	76	Scanner
7008	Tuphupepax	56.20	75	Vacuum Cleaner
7009	Raprobopazz	328.38	878	CD
701	Kliglibazz	82.67	463	Video Camera
7010	Parwerponentor	432.27	238	Air Purifier
7010	Parwerponentor	432.27	238	Phone
7011	Zeemunan	351.87	668	Tool
7012	Truglibicower	94.86	337	Dryer
7012	Truglibicower	94.86	337	Video Camera
7013	Uptanedor	402.43	160	Dryer
7014	Tupsapex	451.61	274	Recording Equipment
7015	Klitumimazz	229.73	515	Dryer
7016	Lomtinedower	233.07	282	Tool
7016	Lomtinedower	233.07	282	TV
7017	Tupquestor	213.19	393	Car Audio
7017	Tupquestor	213.19	393	Microwave
7018	Zeeglibadicator	220.13	211	Video Game
7019	Rapjubaquax	201.75	731	Car Audio
7019	Rapjubaquax	201.75	731	Phone
7019	Rapjubaquax	201.75	731	Video Game
702	Emnipentor	387.00	784	Air Conditioning
7020	Fropickax	240.97	235	Fax
7020	Fropickax	240.97	235	Printer
7021	Thruwerax	115.28	656	Microwave
7022	Gropebentor	370.64	916	Scanner
7022	Gropebentor	370.64	916	Speaker
7023	Parwericentor	496.69	946	Air Conditioning
7024	Partinadan	398.04	2	Air Conditioning
7024	Partinadan	398.04	2	Air Purifier
7024	Partinadan	398.04	2	Battery
7025	Barquestupover	193.24	686	Bluray
7026	Monsapor	185.08	751	Air Conditioning
7027	Infropedgex	341.95	51	Video Game
7028	Adpickentor	231.89	269	Air Purifier
7028	Adpickentor	231.89	269	Vacuum Cleaner
7029	Repebinex	2.60	314	Recording Equipment
703	Barbanicator	436.05	36	Camera
7030	Froerollazz	2.95	31	Video Camera
7031	Parglibax	21.37	255	Projector
7032	Redudexover	376.57	666	CD
7033	Windudefistor	380.03	697	Air Conditioning
7034	Fropickewar	299.96	878	Air Conditioning
7034	Fropickewar	299.96	878	MP3 Player
7034	Fropickewar	299.96	878	Video Game
7035	Adbanupax	339.12	551	Recording Equipment
7036	Endtanimar	361.97	982	Microwave
7037	Rebanewin	322.09	374	Air Conditioning
7037	Rebanewin	322.09	374	Phone
7038	Vartumazz	123.43	910	Dryer
7038	Vartumazz	123.43	910	Phone
7038	Vartumazz	123.43	910	Tool
7039	Barquestinin	31.07	869	TV
7039	Barquestinin	31.07	869	Vacuum Cleaner
704	Vardudaquan	386.99	967	Washer
7040	Winnipower	374.01	13	Fax
7040	Winnipower	374.01	13	GPS
7040	Winnipower	374.01	13	Satellite Radio
7041	Rapsipor	187.42	233	Video Camera
7042	Dopfropower	469.32	304	Vacuum Cleaner
7043	Adcadexax	326.05	6	Video Camera
7044	Varerover	310.27	166	Air Purifier
7044	Varerover	310.27	166	DVD
7045	Varsapexentor	244.00	362	Microwave
7046	Monvenefentor	200.34	598	Bluray
7047	Winweradover	83.78	523	Video Camera
7048	Qwiwerex	300.38	486	Vacuum Cleaner
7049	Cipwerpar	397.68	814	Printer
705	Winjubedin	165.40	137	DVD
7050	Trutumin	375.35	32	Dryer
7051	Emcadin	7.53	912	Dryer
7052	Varkilicator	102.51	204	Car Audio
7052	Varkilicator	102.51	204	Projector
7052	Varkilicator	102.51	204	Recording Equipment
7053	Tupfropor	389.70	5	Dryer
7053	Tupfropor	389.70	5	Refridgerator
7054	Trucadin	485.09	229	Phone
7054	Trucadin	485.09	229	Tool
7055	Montinover	379.65	797	Speaker
7056	Unpebonan	66.88	897	Satellite Radio
7056	Unpebonan	66.88	897	TV
7057	Tuppebar	184.46	51	Printer
7058	Hapkilopover	167.03	947	Computer
7059	Haphupower	254.17	863	Refridgerator
7059	Haphupower	254.17	863	Scanner
706	Supdudicator	384.85	87	Refridgerator
706	Supdudicator	384.85	87	Satellite Radio
706	Supdudicator	384.85	87	Scanner
7060	Repickadazz	255.90	334	Computer
7061	Frowerpadar	221.80	859	GPS
7062	Inbanan	356.69	455	DVD
7062	Inbanan	356.69	455	Recording Equipment
7063	Uncadower	54.60	63	DVD
7063	Uncadower	54.60	63	Scanner
7063	Uncadower	54.60	63	Video Game
7064	Tiprobimower	326.43	672	Air Purifier
7065	Trutumewower	411.89	921	Phone
7065	Trutumewower	411.89	921	Projector
7066	Emhupex	475.30	210	Car Audio
7067	Adsipistor	214.84	170	Air Conditioning
7067	Adsipistor	214.84	170	Refridgerator
7068	Hapquestanex	103.47	941	MP3 Player
7069	Varquestedgar	113.49	892	Speaker
7069	Varquestedgar	113.49	892	TV
707	Tipwerpin	20.78	389	Dryer
7070	Upbanedgower	367.76	49	CD
7071	Lompickentor	410.98	734	Camera
7072	Varrobepantor	90.76	998	Tool
7073	Klidudexantor	190.06	889	Printer
7074	Surwerpentor	327.74	888	Car Audio
7075	Emquestepower	54.55	139	Washer
7076	Barmunentor	145.95	90	Bluray
7076	Barmunentor	145.95	90	Camera Lens
7076	Barmunentor	145.95	90	Car Audio
7077	Haprobewantor	45.59	685	Battery
7077	Haprobewantor	45.59	685	Fax
7077	Haprobewantor	45.59	685	Phone
7078	Supmunanicator	187.42	378	Video Camera
7079	Truvenax	155.04	746	CD
708	Unsapilicator	340.48	494	GPS
7080	Thrutumackower	492.89	708	Refridgerator
7081	Qwisapax	102.30	59	Bluray
7081	Qwisapax	102.30	59	Recording Equipment
7081	Qwisapax	102.30	59	Satellite Radio
7082	Winpebicator	42.58	467	Projector
7083	Lomerin	334.21	525	TV
7084	Thrukiledgover	127.25	342	Microwave
7084	Thrukiledgover	127.25	342	Speaker
7085	Barsiponistor	495.42	491	Battery
7086	Qwitumover	418.86	182	Air Purifier
7086	Qwitumover	418.86	182	Battery
7087	Suppickupentor	486.87	404	Recording Equipment
7088	Kliwerpower	394.93	974	Battery
7088	Kliwerpower	394.93	974	Fax
7089	Winpickefan	420.32	220	Projector
709	Barwerilover	159.75	952	Dryer
7090	Surrobower	273.24	761	Air Purifier
7090	Surrobower	273.24	761	Dryer
7091	Barjubistor	178.51	886	MP3 Player
7091	Barjubistor	178.51	886	Refridgerator
7091	Barjubistor	178.51	886	Speaker
7092	Tuprobaquantor	156.06	336	Air Conditioning
7092	Tuprobaquantor	156.06	336	GPS
7092	Tuprobaquantor	156.06	336	Phone
